Date,Price,Open,High,Low,Vol.,Change %
03-06-2023,438.75,429.62,440.09,428.68,11.31M,2.83%
04-06-2023,436.3,425.19,437.95,422.45,10.91M,2.60%
06-06-2023,554.04,547.76,555.29,543.67,15.40M,1.74%
07-06-2023,598.95,588.98,603.09,586.74,14.36M,2.13%
09-06-2023,608.37,609.27,610.67,603.74,6.52M,-0.15%
10-06-2023,620.53,625.07,625.42,618.09,7.92M,0.46%
11-06-2023,644.06,650.84,650.84,641.22,10.80M,-0.22%
12-06-2023,720.23,706.87,722.57,706.82,12.15M,1.90%
13-06-2023,560.47,565.95,569.29,559.03,12.85M,-0.35%
14-06-2023,568.55,564.26,569.44,562.27,12.71M,1.44%
15-06-2023,566.7,570.04,573.23,566,12.48M,-0.32%
16-06-2023,568.05,567.9,570.44,564.31,8.74M,0.24%
19-06-2023,564.31,568.9,571.44,562.47,6.28M,-0.66%
20-06-2023,581.46,564.31,582.15,560.77,18.07M,3.04%
21-06-2023,579.61,583.15,584.1,572.73,9.15M,-0.32%
22-06-2023,567.6,582.2,582.9,566.45,11.23M,-2.07%
23-06-2023,557.93,568.25,569.39,555.98,9.36M,-1.70%
26-06-2023,566.1,558.28,567.25,556.08,6.99M,1.47%
27-06-2023,571.34,568.25,575.13,566.7,9.40M,0.92%
28-06-2023,584.84,577.22,588.18,573.73,16.72M,2.36%
30-06-2023,593.72,586.54,597.16,586.19,12.49M,1.52%
02-07-2023,434.11,440.34,442.04,431.57,9.02M,-1.48%
06-07-2023,566.2,557.08,573.23,550.45,20.86M,2.20%
07-07-2023,616.3,598.15,622.88,590.38,21.07M,2.90%
08-07-2023,607.63,617.1,617.1,606.63,9.89M,-0.89%
09-07-2023,613.01,609.02,614.6,607.18,6.52M,0.76%
11-07-2023,643.02,643.02,647.9,641.32,6.59M,-0.16%
12-07-2023,719.73,722.77,725.26,713.8,10.45M,-0.07%
13-07-2023,618.74,623.08,624.57,613.61,9.69M,-0.13%
14-07-2023,622.98,621.08,624.07,617.59,7.01M,0.68%
17-07-2023,616.6,624.97,625.07,615.25,7.58M,-1.02%
18-07-2023,610.22,618.49,618.94,605.13,10.36M,-1.03%
19-07-2023,618.69,612.11,623.38,608.27,11.13M,1.39%
20-07-2023,619.74,620.73,621.68,614.3,7.83M,0.17%
21-07-2023,623.83,619.09,629.06,615.8,12.91M,0.66%
24-07-2023,627.31,626.02,632.5,624.32,12.25M,0.56%
25-07-2023,637.48,634.04,640.52,631.4,13.99M,1.62%
26-07-2023,639.13,638.03,663.35,637.03,31.67M,0.26%
27-07-2023,641.72,645.01,646.46,634.79,11.70M,0.41%
28-07-2023,633.35,644.01,644.01,629.86,9.30M,-1.30%
31-07-2023,642.32,638.23,643.56,633.94,7.50M,1.42%
02-08-2023,438.75,434.11,439.64,430.22,8.67M,1.07%
03-08-2023,437.95,437.65,439.89,434.76,7.85M,-0.18%
05-08-2023,498.96,478.52,500.76,476.63,23.52M,4.90%
06-08-2023,557.98,568.25,574.78,555.29,21.53M,-1.45%
08-08-2023,605.43,610.67,612.86,603.39,8.86M,-0.36%
09-08-2023,625.32,616.05,626.97,612.31,16.19M,2.01%
11-08-2023,640.57,646.01,647.05,639.93,6.55M,-0.38%
12-08-2023,712.35,719.83,725.36,705.32,8.56M,-1.02%
14-08-2023,605.48,610.12,610.12,592.67,14.49M,-0.73%
16-08-2023,616.85,604.83,619.44,595.46,14.56M,1.88%
17-08-2023,611.86,618.09,620.09,609.12,12.12M,-0.81%
18-08-2023,613.91,610.91,618.19,609.02,11.19M,0.33%
21-08-2023,618.59,615.1,621.38,612.91,9.58M,0.76%
22-08-2023,618.29,619.89,624.57,616.7,8.53M,-0.05%
23-08-2023,612.01,620.83,620.83,611.26,8.25M,-1.02%
24-08-2023,609.07,616.1,617.1,607.78,7.10M,-0.48%
25-08-2023,603.24,608.97,614.8,591.47,16.08M,-0.96%
28-08-2023,600.55,603.54,606.63,599.7,7.48M,-0.45%
29-08-2023,605.28,601.74,608.62,601.74,6.96M,0.79%
30-08-2023,603.69,609.32,611.02,603.14,5.68M,-0.26%
31-08-2023,599.15,606.93,607.78,597.21,10.54M,-0.75%
01-09-2023,388.25,385.16,391.49,383.82,14.69M,1.95%
02-09-2023,435.41,438.65,439.34,432.22,7.35M,-0.76%
03-09-2023,430.87,437.75,440.69,429.97,5.70M,-1.62%
05-09-2023,502.1,500.46,511.22,500.01,19.82M,0.63%
06-09-2023,560.57,562.66,564.71,557.58,9.36M,0.46%
08-09-2023,620.64,608.72,622.08,603.49,13.36M,2.51%
10-09-2023,615.45,618.89,620.09,611.81,6.38M,-0.82%
11-09-2023,647.35,642.02,651.64,640.72,10.16M,1.06%
13-09-2023,623.97,619.09,626.57,617.64,6.99M,0.82%
14-09-2023,622.68,626.17,628.86,621.38,5.72M,-0.21%
15-09-2023,632.3,626.77,634.54,625.22,18.92M,1.54%
18-09-2023,638.68,633.94,642.22,631.2,11.11M,1.01%
20-09-2023,636.54,638.73,645.01,635.04,11.78M,-0.34%
21-09-2023,625.12,636.54,639.73,622.08,9.27M,-1.79%
22-09-2023,618.54,626.07,628.86,617.1,6.55M,-1.05%
25-09-2023,616.8,621.93,623.28,616,6.39M,-0.28%
26-09-2023,617.89,616.8,623.78,616.05,6.27M,0.18%
27-09-2023,618.24,618.04,619.99,614.85,5.96M,0.06%
28-09-2023,612.21,620.98,621.88,610.37,6.77M,-0.98%
29-09-2023,628.26,616.8,631.05,615.1,8.97M,2.62%
01-10-2023,411.63,398.77,416.46,398.77,54.02M,6.02%
02-10-2023,444.48,436.6,446.42,429.87,14.80M,2.08%
03-10-2023,434.51,431.67,436.45,429.48,10.42M,0.84%
04-10-2023,459.88,450.66,471.84,450.61,50.46M,5.40%
05-10-2023,507.93,506.44,511.32,502.8,12.48M,1.16%
07-10-2023,616.75,622.08,632.85,615.65,23.80M,0.07%
08-10-2023,616.35,621.08,626.37,596.16,53.12M,-0.69%
10-10-2023,628.61,618.09,630.55,615.7,9.83M,2.14%
11-10-2023,649.05,647.35,650.94,642.02,6.43M,0.26%
13-10-2023,665.05,632,666.94,631.05,28.01M,4.73%
16-10-2023,664.15,666.49,675.72,659.22,20.01M,-0.13%
17-10-2023,653.68,667.94,668.84,652.64,10.26M,-1.58%
18-10-2023,666.44,656.57,670.18,651.79,14.91M,1.95%
19-10-2023,666.74,660.91,670.23,656.57,10.63M,0.04%
20-10-2023,661.16,664.6,674.32,658.47,11.76M,-0.84%
23-10-2023,645.36,661.61,665.2,643.02,8.56M,-2.39%
25-10-2023,635.89,648,649.9,634.09,8.23M,-1.47%
26-10-2023,624.62,633.05,633.7,622.23,8.89M,-1.77%
27-10-2023,639.08,628.06,641.97,626.52,10.23M,2.31%
30-10-2023,626.57,641.82,641.82,619.94,12.79M,-1.96%
31-10-2023,626.72,640.03,640.03,625.37,11.40M,0.02%
01-11-2023,416.91,414.47,418.71,412.28,22.22M,1.28%
04-11-2023,457.29,462.32,462.32,454.4,14.50M,-0.56%
05-11-2023,510.03,510.42,512.57,503.95,11.45M,0.41%
07-11-2023,626.57,623.03,628.51,620.24,12.05M,1.59%
08-11-2023,609.92,617.84,622.83,608.12,9.35M,-1.04%
09-11-2023,632.9,632.7,633.45,628.56,8.78M,1.21%
10-11-2023,632.05,631.05,635.84,630.65,7.70M,0.55%
12-11-2023,718.58,715.59,724.27,714.35,6.40M,0.87%
13-11-2023,651.24,650.99,651.99,647.3,3.28M,-0.35%
15-11-2023,669.48,657.97,671.43,654.53,11.32M,2.80%
16-11-2023,678.31,671.93,683.39,668.84,17.50M,1.32%
17-11-2023,679.45,680.4,685.53,677.51,9.56M,0.17%
20-11-2023,672.23,679.9,684.64,668.64,8.32M,-1.06%
21-11-2023,679.6,674.92,681.2,672.92,7.29M,1.10%
22-11-2023,679.1,681.85,685.24,673.97,9.28M,-0.07%
23-11-2023,677.86,681.1,683.79,674.97,5.89M,-0.18%
24-11-2023,671.63,679.3,679.85,669.18,6.95M,-0.92%
28-11-2023,695.35,675.37,697.3,672.18,16.02M,3.53%
29-11-2023,710.16,700.59,712.2,692.21,16.12M,2.13%
30-11-2023,704.23,714.1,715.04,694.86,24.28M,-0.84%
01-12-2023,410.98,419.01,419.21,408.79,12.48M,-1.42%
04-12-2023,464.07,457.94,467.16,456.79,13.55M,1.48%
05-12-2023,514.36,512.32,518.9,508.73,19.77M,0.85%
06-12-2023,562.41,565.26,567.15,558.92,7.60M,0.33%
07-12-2023,619.54,628.01,628.86,617.45,10.79M,-1.12%
09-12-2023,618.89,636.04,637.03,613.36,12.54M,-2.21%
10-12-2023,634.99,635.04,638.23,633.1,5.93M,0.47%
11-12-2023,653.55,657.95,657.95,652.7,2.24M,0.69%
12-12-2023,713.2,722.57,722.57,710.81,6.46M,-0.75%
13-12-2023,718.08,713.8,719.23,711.3,5.81M,0.68%
14-12-2023,717.54,721.77,722.47,716.39,6.73M,-0.08%
15-12-2023,730.15,721.67,731.74,719.03,12.08M,1.76%
18-12-2023,728.55,730.65,732.49,725.86,5.45M,-0.22%
19-12-2023,726.71,730.35,730.35,723.77,4.51M,-0.25%
20-12-2023,703.08,728.7,730.74,700.89,8.11M,-3.25%
21-12-2023,706.67,700.84,709.71,694.11,7.70M,0.51%
22-12-2023,722.47,714.59,728.75,709.81,12.06M,2.24%
26-12-2023,717.34,725.16,725.26,714.4,7.23M,-0.71%
27-12-2023,738.62,725.76,739.57,722.92,15.05M,2.97%
28-12-2023,751.58,740.37,755.62,736.78,14.91M,1.75%
29-12-2023,777.55,752.68,800.43,751.68,41.17M,3.46%
01-01-2024,788.17,782.59,796.24,778.65,12.57M,1.37%
02-01-2024,875.8,897.23,897.38,873.6,14.51M,-0.64%
03-01-2024,974.39,956,977.38,953.76,10.65M,2.86%
04-01-2024,989.2,996.92,"1,006.74",984.41,8.63M,-0.06%
07-01-2024,"1,002.05",989.75,"1,005.50",985.2,14.01M,1.24%
08-01-2024,"1,144.40","1,167.00","1,176.00","1,136.50",14.38M,-1.06%
10-01-2024,965.2,976.9,984.5,958.9,10.09M,-0.97%
11-01-2024,843.45,847.95,847.95,840,2.90M,1.13%
15-01-2024,809.95,817.48,817.88,807.81,4.84M,-0.49%
16-01-2024,816.33,809.95,824.46,809.95,10.16M,0.79%
17-01-2024,803.07,808.51,811.2,801.53,7.90M,-1.62%
18-01-2024,816.53,804.52,820.42,794.55,11.50M,1.68%
19-01-2024,821.02,821.32,823.46,816.98,5.71M,0.55%
20-01-2024,818.9,826,827,817.05,2.84M,-0.26%
23-01-2024,797.99,822.36,825.05,793.85,9.44M,-2.55%
24-01-2024,808.41,799.93,809.5,786.08,7.22M,1.31%
25-01-2024,809.35,811.5,811.65,797.84,10.11M,0.12%
29-01-2024,838.41,809.35,841.2,808.55,12.82M,3.59%
30-01-2024,856.21,840.41,883.22,840.26,19.73M,2.12%
31-01-2024,881.48,862.54,893.74,862.54,24.56M,2.95%
01-02-2024,781.99,798.04,801.53,776.6,13.79M,-0.78%
02-02-2024,876.05,883.28,892.99,874.15,13.00M,0.03%
03-02-2024,988.35,985.15,992.6,981.6,1.78M,1.43%
04-02-2024,"1,001.56",995.93,"1,004.90",990.34,8.00M,1.25%
05-02-2024,"1,024.64","1,016.86","1,026.83","1,008.44",12.70M,1.97%
07-02-2024,981.3,"1,004.05","1,005.00",979.1,12.28M,-2.07%
08-02-2024,"1,096.65","1,120.00","1,120.00","1,090.05",21.97M,-4.17%
09-02-2024,"1,092.65","1,105.00","1,105.00","1,087.35",8.12M,-1.68%
13-02-2024,904.11,908.8,916.27,891.25,8.57M,-0.52%
14-02-2024,915.47,897.23,917.12,891.6,6.57M,1.26%
15-02-2024,917.72,920.86,924.15,913.53,6.43M,0.25%
16-02-2024,935.71,922.16,945.88,921.26,12.83M,1.96%
19-02-2024,929.73,940.05,940.05,928.19,4.63M,-0.64%
20-02-2024,923.5,931.58,931.78,917.57,4.73M,-0.67%
21-02-2024,918.22,923.5,934.32,913.68,6.01M,-0.57%
22-02-2024,929.43,921.81,930.98,911.79,6.44M,1.22%
23-02-2024,934.52,930.23,936.91,926.54,7.05M,0.55%
26-02-2024,934.07,934.22,942.09,927.84,5.60M,-0.05%
27-02-2024,959.74,933.87,962.03,932.62,12.81M,2.75%
28-02-2024,955.1,963.18,973,947.38,15.22M,-0.48%
29-02-2024,947.28,956.05,956.3,940,10.35M,-0.82%
01-03-2024,779.05,783.63,787.57,773.86,8.56M,-0.38%
04-03-2024,"1,006.05","1,000.91","1,011.33",989.5,8.04M,0.45%
05-03-2024,"1,010.28","1,034.81","1,037.00",992.94,11.87M,-1.40%
06-03-2024,947.53,960.04,960.04,931.13,12.31M,2.97%
07-03-2024,975.65,984.95,987.35,973.5,7.35M,-0.58%
09-03-2024,"1,085.10","1,097.60","1,100.00","1,082.20",5.09M,-0.69%
10-03-2024,925.7,939,950.15,925,24.42M,-4.09%
13-03-2024,970.21,"1,015.87","1,017.86",960.59,16.56M,-4.26%
14-03-2024,964.77,961.98,978.98,952.46,22.93M,-0.56%
15-03-2024,942.94,965.42,976.74,937.11,23.39M,-2.26%
18-03-2024,969.46,942.94,971.8,933.77,12.12M,2.81%
19-03-2024,954.8,965.57,967.61,948.67,9.48M,-1.51%
20-03-2024,937.56,957.94,962.18,918.37,13.90M,-1.81%
21-03-2024,961.93,948.08,966.27,943.09,11.07M,2.60%
22-03-2024,976.79,961.93,983.17,947.43,13.64M,1.54%
26-03-2024,983.17,973.99,991.94,973,9.46M,0.65%
27-03-2024,975.64,988.55,991.94,973.7,6.64M,-0.77%
28-03-2024,989.75,979.48,996.82,975.99,9.86M,1.45%
01-04-2024,793.3,795.54,799.33,788.87,14.30M,1.83%
03-04-2024,984.16,990.2,991.94,977.09,6.08M,-0.42%
04-04-2024,"1,008.49","1,012.88","1,013.87",995.08,9.14M,0.24%
06-04-2024,901.12,945.08,945.08,852.77,26.55M,-4.90%
07-04-2024,998.2,984,"1,004.00",979.6,12.14M,2.31%
09-04-2024,"1,080.45","1,079.00","1,085.00","1,072.10",4.67M,-0.43%
10-04-2024,930.75,930,949.2,920,19.19M,0.55%
11-04-2024,824.1,840,844.45,814.5,15.51M,-2.29%
15-04-2024,995.73,995.03,"1,003.85",975.49,12.63M,-1.93%
16-04-2024,989.75,986.96,"1,001.81",979.08,9.57M,-0.60%
18-04-2024,968.36,993.28,"1,000.01",963.28,13.54M,-2.16%
19-04-2024,960.24,961.03,964.97,941.1,15.38M,-0.84%
22-04-2024,970.55,975.74,975.74,963.03,7.19M,1.07%
23-04-2024,983.72,973,991.44,971.05,7.99M,1.36%
24-04-2024,988.6,989.35,992.84,984.96,4.67M,0.50%
25-04-2024,998.17,989.45,"1,000.21",986.46,8.37M,0.97%
26-04-2024,996.43,"1,004.70","1,005.85",993.53,7.94M,-0.17%
29-04-2024,997.52,999.97,"1,002.66",995.93,4.76M,0.11%
30-04-2024,"1,004.80","1,001.91","1,016.31",994.43,9.05M,0.73%
01-05-2024,788.52,796.54,803.42,784.68,11.09M,-0.60%
02-05-2024,923.95,931.13,947.08,912.53,38.69M,5.47%
03-05-2024,"1,018.76","1,023.84","1,062.32","1,002.26",59.81M,3.52%
04-05-2024,"1,004.00","1,008.49","1,009.39","1,001.31",4.52M,-0.44%
06-05-2024,927.09,922.1,930.88,887.26,13.75M,2.88%
07-05-2024,993.65,"1,005.00","1,006.60",989.95,9.05M,-0.46%
08-05-2024,"1,016.45","1,059.95","1,065.00","1,014.05",26.65M,-7.31%
09-05-2024,"1,069.15","1,081.00","1,085.85","1,066.95",7.90M,-1.05%
11-05-2024,835.65,821.5,843.6,820.4,10.22M,1.40%
13-05-2024,956.8,"1,001.91","1,005.60",944.29,58.97M,-8.30%
14-05-2024,961.68,962.13,965.02,950.32,16.33M,0.51%
15-05-2024,944.39,967.96,969.96,942.19,19.67M,-1.80%
16-05-2024,933.52,950.27,951.46,916.17,31.24M,-1.15%
17-05-2024,942.79,941.1,950.47,938.1,13.21M,0.99%
18-05-2024,953.95,950,958,947,1.93M,1.18%
21-05-2024,948.37,951.07,953.71,945.78,10.06M,-0.58%
22-05-2024,944.59,949.07,951.96,939.65,9.50M,-0.40%
23-05-2024,959.39,947.08,960.49,942.14,11.21M,1.57%
24-05-2024,957.59,959.54,967.96,955.05,9.59M,-0.19%
27-05-2024,955.55,961.93,963.48,949.07,6.92M,-0.21%
28-05-2024,944.64,956.05,958.94,943.09,6.62M,-1.14%
29-05-2024,940.7,944.04,947.58,935.91,8.18M,-0.42%
30-05-2024,921.11,940.6,948.52,918.17,10.17M,-2.08%
31-05-2024,920.16,928.78,934.37,917.27,14.29M,-0.10%
02-06-2024,936.66,933.52,938.41,925.54,12.71M,1.38%
03-06-2024,"1,014.52","1,021.85","1,027.48","1,005.90",14.21M,-0.42%
05-06-2024,"1,013.07","1,011.88","1,016.66","1,001.91",5.72M,0.28%
06-06-2024,935.36,937.11,943.09,928.34,11.79M,0.89%
08-06-2024,"1,013.75","1,030.00","1,060.65","1,008.40",16.73M,-0.27%
09-06-2024,"1,049.35","1,068.80","1,072.95","1,040.50",8.72M,-1.85%
11-06-2024,839.7,843.9,843.9,826,10.58M,0.48%
13-06-2024,985.85,"1,002.00","1,002.00",980.75,12.16M,-0.29%
14-06-2024,993.4,990,997.25,981.4,11.59M,0.77%
18-06-2024,985.9,"1,000.00","1,003.55",984,9.85M,-0.75%
19-06-2024,977.35,990,994.9,975.15,7.61M,-0.87%
20-06-2024,978.25,980,988.4,976.35,7.30M,0.09%
21-06-2024,961.8,979,980.9,958.1,14.30M,-1.68%
24-06-2024,958.05,960.9,963.5,950.05,6.66M,-0.39%
25-06-2024,955,960,962.85,949.3,7.30M,-0.32%
26-06-2024,951.85,956,962.5,950.1,6.91M,-0.33%
27-06-2024,972.1,952.5,974.85,948.05,19.39M,2.13%
28-06-2024,989.75,975,998.5,972.55,23.03M,1.82%
02-07-2024,930.93,941.1,941.1,925.2,7.91M,-0.61%
03-07-2024,"1,036.10","1,021.85","1,043.78","1,010.93",16.88M,2.13%
05-07-2024,985.51,"1,013.07","1,014.82",979.03,8.88M,-2.72%
06-07-2024,967.52,937.11,970.01,932.37,15.58M,3.44%
08-07-2024,"1,025.30","1,036.05","1,040.20","1,015.05",9.98M,1.14%
10-07-2024,927.85,942,944.45,915,11.77M,-0.31%
11-07-2024,819.75,841,842.75,817.3,13.24M,-2.38%
15-07-2024,"1,024.45","1,021.35","1,029.80","1,017.30",5.85M,0.76%
16-07-2024,"1,021.15","1,025.50","1,029.60","1,019.20",4.82M,-0.32%
18-07-2024,"1,024.55","1,022.95","1,027.00","1,008.00",8.01M,0.33%
19-07-2024,990,"1,024.00","1,024.00",986.65,7.40M,-3.37%
22-07-2024,"1,003.15",990,"1,008.00",976.55,7.40M,1.33%
23-07-2024,"1,001.80","1,007.90","1,008.65",967.2,10.38M,-0.13%
24-07-2024,"1,027.70",997.8,"1,034.25",995.15,11.47M,2.59%
25-07-2024,"1,090.95","1,029.00","1,094.00","1,024.35",32.77M,6.15%
26-07-2024,"1,118.30","1,111.95","1,120.50","1,083.60",21.23M,2.51%
29-07-2024,"1,124.00","1,124.00","1,139.90","1,118.60",11.85M,0.51%
30-07-2024,"1,161.85","1,125.80","1,179.00","1,118.60",28.59M,3.37%
31-07-2024,"1,156.65","1,164.00","1,167.90","1,145.30",10.86M,-0.45%
01-08-2024,786.67,795.94,797.89,785.08,7.67M,-0.23%
02-08-2024,921.46,934.12,936.81,915.97,11.58M,-1.02%
04-08-2024,"1,010.08","1,006.94","1,013.27","1,000.91",5.19M,0.61%
05-08-2024,"1,008.99",983.91,"1,011.88",973.99,7.52M,2.38%
07-08-2024,"1,002.60","1,005.00","1,016.60",996.2,13.31M,0.90%
08-08-2024,"1,041.75","1,034.95","1,056.40","1,027.00",19.53M,1.60%
10-08-2024,919.8,916,924.8,893.85,21.18M,-0.87%
11-08-2024,805.45,821.95,822,801.1,16.07M,-1.74%
13-08-2024,"1,053.45","1,074.85","1,075.50","1,048.20",7.51M,-2.11%
14-08-2024,"1,062.35","1,057.00","1,067.05","1,047.00",8.21M,0.84%
16-08-2024,"1,098.35","1,072.00","1,099.95","1,070.00",11.44M,3.39%
19-08-2024,"1,087.70","1,105.90","1,107.00","1,085.00",6.91M,-0.97%
20-08-2024,"1,086.90","1,097.00","1,098.05","1,082.05",5.63M,-0.07%
21-08-2024,"1,085.20","1,089.00","1,095.30","1,083.30",4.87M,-0.16%
22-08-2024,"1,068.45","1,090.00","1,094.75","1,064.95",9.38M,-1.54%
23-08-2024,"1,085.15","1,073.00","1,092.60","1,071.00",10.18M,1.56%
26-08-2024,"1,092.40","1,089.00","1,103.35","1,082.85",9.42M,0.67%
27-08-2024,"1,077.25","1,093.05","1,096.65","1,075.00",8.81M,-1.39%
28-08-2024,"1,074.55","1,082.95","1,088.70","1,070.10",8.15M,-0.25%
29-08-2024,"1,121.65","1,079.05","1,142.00","1,066.00",40.66M,4.38%
30-08-2024,"1,111.35","1,113.95","1,115.00","1,097.45",17.65M,-0.92%
01-09-2024,797.34,797.49,806.71,790.71,12.87M,1.36%
02-09-2024,912.18,923.15,924.55,903.26,7.90M,-1.01%
04-09-2024,"1,005.40","1,017.86","1,026.33","1,001.91",8.54M,-0.46%
05-09-2024,"1,027.13","1,007.89","1,039.99","1,004.20",19.19M,1.80%
07-09-2024,"1,014.95","1,000.95","1,017.00",998.1,10.95M,1.23%
08-09-2024,"1,068.10","1,055.00","1,082.95","1,052.05",15.44M,2.53%
09-09-2024,"1,038.70","1,049.35","1,049.95","1,026.25",7.21M,-1.01%
10-09-2024,939.15,926.8,948.45,925.5,11.56M,2.10%
13-09-2024,992.1,994.9,"1,006.00",988,13.20M,0.60%
16-09-2024,988.4,997,999.9,984.5,5.84M,-0.37%
17-09-2024,974.95,995,995,960,44.52M,-1.36%
18-09-2024,962.05,978.2,983.7,957.15,12.04M,-1.32%
19-09-2024,967,970.4,978.95,956.35,13.47M,0.51%
20-09-2024,970.85,967,977.5,949.2,16.76M,0.40%
23-09-2024,971.8,973.5,979.2,966.05,10.25M,0.10%
24-09-2024,977.3,974,985,972.6,12.76M,0.57%
25-09-2024,963.6,982.4,982.5,959.25,12.96M,-1.40%
26-09-2024,993.15,970.8,994.95,965.6,21.64M,3.07%
27-09-2024,993,996,"1,000.40",989.15,10.36M,-0.02%
30-09-2024,974.65,993,996.95,971.8,12.23M,-1.85%
01-10-2024,805.96,797.54,808.51,790.21,9.98M,1.08%
04-10-2024,"1,010.38","1,009.14","1,017.86","1,006.89",4.55M,0.50%
05-10-2024,"1,043.43","1,033.81","1,047.12","1,027.23",13.38M,1.59%
06-10-2024,972.15,973.99,981.87,966.12,9.26M,0.48%
07-10-2024,"1,005.50","1,015.00","1,019.85",986.05,13.41M,-0.93%
09-10-2024,"1,035.80","1,049.00","1,049.00","1,032.20",6.92M,-0.28%
10-10-2024,928.5,933.75,943.6,912.35,13.25M,-1.13%
14-10-2024,928.25,930,940,925.35,5.74M,-0.26%
15-10-2024,917.3,932.95,935.35,913,9.06M,-1.18%
16-10-2024,907.45,917.05,923,900,10.30M,-1.07%
17-10-2024,891.6,914.95,914.95,890.05,13.86M,-1.75%
18-10-2024,910.15,894.3,917.7,886.8,11.53M,2.08%
21-10-2024,903.3,912.05,917.65,898.1,7.39M,-0.75%
22-10-2024,879.5,905,906.1,875.25,13.62M,-2.63%
23-10-2024,877.65,879,885.6,863.3,10.55M,-0.21%
24-10-2024,880,875.25,890,875.25,7.23M,0.27%
25-10-2024,864.3,883.9,885.75,857.3,10.87M,-1.78%
28-10-2024,878.45,867.85,886.75,860.2,7.11M,1.64%
29-10-2024,842.75,880.25,882.5,825.7,26.82M,-4.06%
30-10-2024,840.2,846,853.6,838.05,12.93M,-0.30%
31-10-2024,834.05,843.85,843.85,831.85,11.90M,-0.73%
01-11-2024,813.14,811,814.98,805.96,11.08M,0.89%
03-11-2024,"1,024.84","1,031.57","1,032.76","1,017.86",7.50M,-1.09%
06-11-2024,987.1,973.8,992.55,966.65,14.83M,1.54%
07-11-2024,"1,020.80","1,008.00","1,025.50","1,007.05",11.98M,1.52%
09-11-2024,976.3,"1,000.00","1,011.55",971.25,36.14M,-5.74%
10-11-2024,930.7,932,937,928.5,4.46M,0.24%
11-11-2024,804.7,801,831.45,792,27.59M,-0.09%
13-11-2024,786.25,787,792.65,775.55,14.67M,0.18%
14-11-2024,774.3,786.6,792,772,11.74M,-1.52%
01-12-2024,813.94,815.63,816.03,806.66,7.66M,0.10%
02-12-2024,908.8,913.28,922.16,905.21,7.29M,-0.37%
03-12-2024,"1,013.37","1,024.64","1,033.81","1,008.19",8.76M,-1.12%
04-12-2024,"1,015.37","1,010.88","1,025.83","1,010.38",11.58M,0.49%
06-12-2024,988.7,994.5,"1,010.25",987,17.53M,0.16%
07-12-2024,"1,016.75","1,023.85","1,025.90","1,015.00",7.34M,-0.40%
08-12-2024,"1,076.15","1,065.00","1,079.90","1,055.00",11.31M,0.75%
09-12-2024,986.15,976.3,988,958,25.68M,1.01%
11-12-2024,784.85,806,813.1,783.05,16.53M,-2.47%
